Date,Buy Stock,Sell Stock,Buy Price,Sell Price,Buy Quantity,Sell Quantity,Profit
2017-05-14,ICICIBC IB Equity,IIB IB Equity,275.73,1424.35,5.165741848910165,1.0,0
2017-05-21,IIB IB Equity,ICICIBC IB Equity,1414.1,274.59,1.0,5.165741848910165,4.361054292242189
2017-05-21,JSTL IB Equity,TTAN IB Equity,201.85,483.45,2.3950953678474116,1.0,0
2017-05-28,TTAN IB Equity,JSTL IB Equity,480.35,192.3,1.0,2.3950953678474116,-19.773160762942773
2017-05-28,HCLT IB Equity,JSTL IB Equity,429.05,192.3,0.4481995105465564,1.0,0
2017-06-04,JSTL IB Equity,HCLT IB Equity,195.8,431.53,1.0,0.4481995105465564,-2.3884652138445572
2017-06-04,INFO IB Equity,BAF IB Equity,492.65,1307.65,2.654318481680707,1.0,0
2017-06-11,BAF IB Equity,INFO IB Equity,1359.45,480.1,1.0,2.654318481680707,-85.1116969450927
2017-07-09,INFO IB Equity,KMB IB Equity,475.7,948.55,1.9940088290939668,1.0,0
2017-07-16,KMB IB Equity,INFO IB Equity,967.25,479.53,1.0,1.9940088290939668,-11.062946184570183
2017-07-16,WPRO IB Equity,HDFCB IB Equity,201.38,838.3,4.162776839805343,1.0,0
2017-07-23,HDFCB IB Equity,WPRO IB Equity,841.4,200.7,1.0,4.162776839805343,-5.930688251067684
2017-07-23,SUNP IB Equity,TTAN IB Equity,571.3,532.5,0.932084719061789,1.0,0
2017-07-30,TTAN IB Equity,SUNP IB Equity,536.75,571.3,1.0,0.932084719061789,-4.25
2017-07-30,TCS IB Equity,ITC IB Equity,1266.33,293.2,0.231535223835809,1.0,0
2017-08-06,ITC IB Equity,TCS IB Equity,285.15,1247.03,1.0,0.231535223835809,3.581370179968909
2017-08-06,SBIN IB Equity,NEST IB Equity,312.55,6750.25,21.597344424892018,1.0,0
2017-08-13,NEST IB Equity,SBIN IB Equity,6734.0,311.1,1.0,21.597344424892018,-15.066149416093182
2017-08-13,TTAN IB Equity,ICICIBC IB Equity,613.65,299.95,0.48879654526195715,1.0,0
2017-08-20,ICICIBC IB Equity,TTAN IB Equity,291.8,630.35,1.0,0.48879654526195715,16.312902305874683
2017-08-27,HUVR IB Equity,HCLT IB Equity,1193.15,436.43,0.3657796588861417,1.0,0
2017-09-03,HCLT IB Equity,HUVR IB Equity,433.68,1199.9,1.0,0.3657796588861417,5.219012697481457
2017-09-03,NEST IB Equity,RELIANCE IB Equity,7051.2,706.54,0.10020138416156114,1.0,0
2017-09-10,RELIANCE IB Equity,NEST IB Equity,727.1,6858.75,1.0,0.10020138416156114,-39.84375638189248
2017-09-17,APNT IB Equity,BHARTI IB Equity,1236.85,362.22,0.2928568541051866,1.0,0
2017-09-24,BHARTI IB Equity,APNT IB Equity,357.62,1255.85,1.0,0.2928568541051866,10.164280227998567
2017-10-01,TTMT IB Equity,MSIL IB Equity,408.2,7952.8,19.482606565409114,1.0,0
2017-10-08,MSIL IB Equity,TTMT IB Equity,7973.15,401.25,1.0,19.482606565409114,-155.75411562959258
2017-10-29,MM IB Equity,JSTL IB Equity,683.53,259.65,0.3798662823870203,1.0,0
2017-11-05,JSTL IB Equity,MM IB Equity,263.7,687.23,1.0,0.3798662823870203,-2.6444947551680187
2017-11-05,LT IB Equity,NEST IB Equity,1236.0,7209.75,5.833131067961165,1.0,0
2017-11-12,NEST IB Equity,LT IB Equity,7597.35,1222.95,1.0,5.833131067961165,-463.7223604368933
2017-11-12,AXSB IB Equity,KMB IB Equity,533.55,1008.7,1.8905444663105615,1.0,0
2017-11-19,KMB IB Equity,AXSB IB Equity,994.95,537.8,1.0,1.8905444663105615,21.784813981819887
2017-12-17,ITC IB Equity,NTPC IB Equity,265.6,148.54,0.559262048192771,1.0,0
2017-12-24,NTPC IB Equity,ITC IB Equity,147.58,263.1,1.0,0.559262048192771,-0.43815512048194805
2017-12-24,HCLT IB Equity,LT IB Equity,442.6,1214.85,2.744803434252146,1.0,0
2017-12-31,LT IB Equity,HCLT IB Equity,1266.65,443.3,1.0,2.744803434252146,-49.87863759602371
2018-01-07,TTMT IB Equity,SBIN IB Equity,425.4,307.05,0.7217912552891397,1.0,0
2018-01-14,SBIN IB Equity,TTMT IB Equity,305.65,433.7,1.0,0.7217912552891397,7.3908674188999015
2018-01-14,APNT IB Equity,BHARTI IB Equity,1183.1,465.14,0.39315357957907193,1.0,0
2018-01-21,BHARTI IB Equity,APNT IB Equity,454.32,1201.7,1.0,0.39315357957907193,18.132656580170785
2018-01-21,TCS IB Equity,NEST IB Equity,1373.6,7747.2,5.640069889341875,1.0,0
2018-01-28,NEST IB Equity,TCS IB Equity,7658.65,1556.58,1.0,5.640069889341875,1120.5699883517766
2018-02-04,IIB IB Equity,TTMT IB Equity,1740.75,399.3,0.22938388625592418,1.0,0
2018-02-11,TTMT IB Equity,IIB IB Equity,396.05,1714.25,1.0,0.22938388625592418,-2.8286729857819903
2018-03-18,ITC IB Equity,JSTL IB Equity,270.0,297.95,1.1035185185185186,1.0,0
2018-03-25,JSTL IB Equity,ITC IB Equity,283.6,259.3,1.0,1.1035185185185186,2.54235185185183
2018-04-15,KMB IB Equity,HCLT IB Equity,1118.1,476.35,0.42603523835077367,1.0,0
2018-04-22,HCLT IB Equity,KMB IB Equity,500.55,1170.05,1.0,0.42603523835077367,-2.067469367677276
2018-05-06,TTMT IB Equity,WPRO IB Equity,340.2,209.06,0.6145208700764256,1.0,0
2018-05-13,WPRO IB Equity,TTMT IB Equity,205.61,335.05,1.0,0.6145208700764256,0.2852175191064106
2018-05-13,BHARTI IB Equity,HCLT IB Equity,358.7,464.58,1.2951770281572343,1.0,0
2018-05-20,HCLT IB Equity,BHARTI IB Equity,462.78,343.83,1.0,1.2951770281572343,-17.45928240869807
2018-05-20,SBIN IB Equity,TTAN IB Equity,253.35,921.0,3.635287152161042,1.0,0
2018-05-27,TTAN IB Equity,SBIN IB Equity,916.4,245.1,1.0,3.635287152161042,-25.391119005328573
2018-06-10,JSTL IB Equity,ITC IB Equity,331.5,268.4,0.8096530920060331,1.0,0
